row_id,split
RICE_005901,train
RICE_005902,train
RICE_005903,train
RICE_005904,train
RICE_005905,train
RICE_005906,train
RICE_005907,train
RICE_005908,train
RICE_005909,train
RICE_005910,train
RICE_005911,train
RICE_005912,train
RICE_005913,train
RICE_005914,train
RICE_005915,train
RICE_005916,train
RICE_005917,train
RICE_005918,train
RICE_005919,train
RICE_005920,train
RICE_005921,train
RICE_005922,train
RICE_005923,train
RICE_005924,train
RICE_005925,train
RICE_005926,train
RICE_005927,train
RICE_005928,train
RICE_005929,train
RICE_005930,train
RICE_005931,train
RICE_005932,train
RICE_005933,train
RICE_005934,train
RICE_005935,train
RICE_005936,train
RICE_005937,train
RICE_005938,train
RICE_005939,train
RICE_005940,train
RICE_005941,train
RICE_005942,train
RICE_005943,train
RICE_005944,train
RICE_005945,train
RICE_005946,train
RICE_005947,train
RICE_005948,train
RICE_005949,train
RICE_005950,train
RICE_005951,train
RICE_005952,train
RICE_005953,train
RICE_005954,train
RICE_005955,train
RICE_005956,train
RICE_005957,train
RICE_005958,train
RICE_005959,train
RICE_005960,train
RICE_005961,train
RICE_005962,train
RICE_005963,train
RICE_005964,train
RICE_005965,train
RICE_005966,train
RICE_005967,train
RICE_005968,train
RICE_005969,train
RICE_005970,train
RICE_005971,train
RICE_005972,train
RICE_005973,train
RICE_005974,train
RICE_005975,train
RICE_005976,train
RICE_005977,train
RICE_005978,train
RICE_005979,train
RICE_005980,train
RICE_005981,train
RICE_005982,train
RICE_005983,train
RICE_005984,train
RICE_005985,train
RICE_005986,train
RICE_005987,train
RICE_005988,train
RICE_005989,train
RICE_005990,train
RICE_005991,train
RICE_005992,train
RICE_005993,train
RICE_005994,train
RICE_005995,train
RICE_005996,train
RICE_005997,train
RICE_005998,train
RICE_005999,train
RICE_006000,train
RICE_006001,train
RICE_006002,train
RICE_006003,train
RICE_006004,train
RICE_006005,train
RICE_006006,train
RICE_006007,train
RICE_006008,train
RICE_006009,train
RICE_006010,train
RICE_006011,train
RICE_006012,train
RICE_006013,train
RICE_006014,train
RICE_006015,train
RICE_006016,train
RICE_006017,train
RICE_006018,train
RICE_006019,train
RICE_006020,train
RICE_006021,train
RICE_006022,train
RICE_006023,train
RICE_006024,train
RICE_006025,train
RICE_006026,train
RICE_006027,train
RICE_006028,train
RICE_006029,train
RICE_006030,train
RICE_006031,train
RICE_006032,train
RICE_006033,train
RICE_006034,train
RICE_006035,train
RICE_006036,train
RICE_006037,train
RICE_006038,train
RICE_006039,train
RICE_006040,train
RICE_006041,train
RICE_006042,train
RICE_006043,train
RICE_006044,train
RICE_006045,train
RICE_006046,train
RICE_006047,train
RICE_006048,train
RICE_006049,train
RICE_006050,train
RICE_006051,train
RICE_006052,train
RICE_006053,train
RICE_006054,train
RICE_006055,train
RICE_006056,train
RICE_006057,train
RICE_006058,train
RICE_006059,train
RICE_006060,train
RICE_006061,train
RICE_006062,train
RICE_006063,train
RICE_006064,train
RICE_006065,train
RICE_006066,train
RICE_006067,train
RICE_006068,train
RICE_006069,train
RICE_006070,train
RICE_006071,train
RICE_006072,train
RICE_006073,train
RICE_006074,train
RICE_006075,train
RICE_006076,train
RICE_006077,train
RICE_006078,train
RICE_006079,train
RICE_006080,train
RICE_006081,train
RICE_006082,train
RICE_006083,train
RICE_006084,train
RICE_006085,train
RICE_006086,train
RICE_006087,train
RICE_006088,train
RICE_006089,train
RICE_006090,train
RICE_006091,train
RICE_006092,train
RICE_006093,train
RICE_006094,train
RICE_006095,train
RICE_006096,train
RICE_006097,train
RICE_006098,train
RICE_006099,train
RICE_006100,train
RICE_006101,train
RICE_006102,train
RICE_006103,train
RICE_006104,train
RICE_006105,train
RICE_006106,train
RICE_006107,train
RICE_006108,train
RICE_006109,train
RICE_006110,train
RICE_006111,train
RICE_006112,train
RICE_006113,train
RICE_006114,train
RICE_006115,train
RICE_006116,train
RICE_006117,train
RICE_006118,train
RICE_006119,train
RICE_006120,train
RICE_006121,train
RICE_006122,train
RICE_006123,train
RICE_006124,train
RICE_006125,train
RICE_006126,train
RICE_006127,train
RICE_006128,train
RICE_006129,train
RICE_006130,train
RICE_006131,train
RICE_006132,train
RICE_006133,train
RICE_006134,train
RICE_006135,train
RICE_006136,train
RICE_006137,train
RICE_006138,train
RICE_006139,train
RICE_006140,train
RICE_006141,train
RICE_006142,train
RICE_006143,train
RICE_006144,train
RICE_006145,train
RICE_006146,train
RICE_006147,train
RICE_006148,train
RICE_006149,train
RICE_006150,train
RICE_006151,train
RICE_006152,train
RICE_006153,train
RICE_006154,train
RICE_006155,train
RICE_006156,train
RICE_006157,train
RICE_006158,train
RICE_006159,train
RICE_006160,train
RICE_006161,train
RICE_006162,train
RICE_006163,train
RICE_006164,train
RICE_006165,train
RICE_006166,train
RICE_006167,train
RICE_006168,train
RICE_006169,train
RICE_006170,train
RICE_006171,train
RICE_006172,train
RICE_006173,train
RICE_006174,train
RICE_006175,train
RICE_006176,train
RICE_006177,train
RICE_006178,train
RICE_006179,train
RICE_006180,train
RICE_006181,train
RICE_006182,train
RICE_006183,train
RICE_006184,train
RICE_006185,train
RICE_006186,train
RICE_006187,train
RICE_006188,train
RICE_006189,train
RICE_006190,train
RICE_006191,train
RICE_006192,train
RICE_006193,train
RICE_006194,train
RICE_006195,train
RICE_006196,train
RICE_006197,train
RICE_006198,train
RICE_006199,train
RICE_006200,train
RICE_006201,train
RICE_006202,train
RICE_006203,train
RICE_006204,train
RICE_006205,train
RICE_006206,train
RICE_006207,train
RICE_006208,train
RICE_006209,train
RICE_006210,train
RICE_006211,train
RICE_006212,train
RICE_006213,train
RICE_006214,train
RICE_006215,train
RICE_006216,train
RICE_006217,train
RICE_006218,train
RICE_006219,train
RICE_006220,train
RICE_006221,train
RICE_006222,train
RICE_006223,train
RICE_006224,train
RICE_006225,train
RICE_006226,train
RICE_006227,train
RICE_006228,train
RICE_006229,train
RICE_006230,train
RICE_006231,train
RICE_006232,train
RICE_006233,train
RICE_006234,train
RICE_006235,train
RICE_006236,train
RICE_006237,train
RICE_006238,train
RICE_006239,train
RICE_006240,train
RICE_006241,train
RICE_006242,train
RICE_006243,train
RICE_006244,train
RICE_006245,train
RICE_006246,train
RICE_006247,train
RICE_006248,train
RICE_006249,train
RICE_006250,train
RICE_006251,train
RICE_006252,train
RICE_006253,train
RICE_006254,train
RICE_006255,train
RICE_006256,train
RICE_006257,train
RICE_006258,train
RICE_006259,train
RICE_006260,train
RICE_006261,train
RICE_006262,train
RICE_006263,train
RICE_006264,train
RICE_006265,train
RICE_006266,train
RICE_006267,train
RICE_006268,train
RICE_006269,train
RICE_006270,train
RICE_006271,train
RICE_006272,train
RICE_006273,train
RICE_006274,train
RICE_006275,train
RICE_006276,train
RICE_006277,train
RICE_006278,train
RICE_006279,train
RICE_006280,train
RICE_006281,train
RICE_006282,train
RICE_006283,train
RICE_006284,train
RICE_006285,train
RICE_006286,train
RICE_006287,train
RICE_006288,train
RICE_006289,train
RICE_006290,train
RICE_006291,train
RICE_006292,train
RICE_006293,train
RICE_006294,train
RICE_006295,train
RICE_006296,train
RICE_006297,train
RICE_006298,train
RICE_006299,train
RICE_006300,train
RICE_006301,train
RICE_006302,train
RICE_006303,train
RICE_006304,train
RICE_006305,train
RICE_006306,train
RICE_006307,train
RICE_006308,train
RICE_006309,train
RICE_006310,train
RICE_006311,train
RICE_006312,train
RICE_006313,train
RICE_006314,train
RICE_006315,train
RICE_006316,train
RICE_006317,train
RICE_006318,train
RICE_006319,train
RICE_006320,train
RICE_006321,train
RICE_006322,train
RICE_006323,train
RICE_006324,train
RICE_006325,train
RICE_006326,train
RICE_006327,train
RICE_006328,train
RICE_006329,train
RICE_006330,train
RICE_006331,train
RICE_006332,train
RICE_006333,train
RICE_006334,train
RICE_006335,train
RICE_006336,train
RICE_006337,train
RICE_006338,train
RICE_006339,train
RICE_006340,train
RICE_006341,train
RICE_006342,train
RICE_006343,train
RICE_006344,train
RICE_006345,train
RICE_006346,train
RICE_006347,train
RICE_006348,train
RICE_006349,train
RICE_006350,train
RICE_006351,train
RICE_006352,train
RICE_006353,train
RICE_006354,train
RICE_006355,train
RICE_006356,train
RICE_006357,train
RICE_006358,train
RICE_006359,train
RICE_006360,train
RICE_006361,train
RICE_006362,train
RICE_006363,train
RICE_006364,train
RICE_006365,train
RICE_006366,train
RICE_006367,train
RICE_006368,train
RICE_006369,train
RICE_006370,train
RICE_006371,train
RICE_006372,train
RICE_006373,train
RICE_006374,train
RICE_006375,train
RICE_006376,train
RICE_006377,train
RICE_006378,train
RICE_006379,train
RICE_006380,train
RICE_006381,train
RICE_006382,train
RICE_006383,train
RICE_006384,train
RICE_006385,train
RICE_006386,train
RICE_006387,train
RICE_006388,train
RICE_006389,train
RICE_006390,train
RICE_006391,train
RICE_006392,train
RICE_006393,train
RICE_006394,train
RICE_006395,train
RICE_006396,train
RICE_006397,train
RICE_006398,train
RICE_006399,train
RICE_006400,train
RICE_006401,train
RICE_006402,train
RICE_006403,train
RICE_006404,train
RICE_006405,train
RICE_006406,train
RICE_006407,train
RICE_006408,train
RICE_006409,train
RICE_006410,train
RICE_006411,train
RICE_006412,train
RICE_006413,train
RICE_006414,train
RICE_006415,train
RICE_006416,train
RICE_006417,train
RICE_006418,train
RICE_006419,train
RICE_006420,train
RICE_006421,train
RICE_006422,train
RICE_006423,train
RICE_006424,train
RICE_006425,train
RICE_006426,train
RICE_006427,train
RICE_006428,train
RICE_006429,train
RICE_006430,train
RICE_006431,train
RICE_006432,train
RICE_006433,train
RICE_006434,train
RICE_006435,train
RICE_006436,train
RICE_006437,train
RICE_006438,train
RICE_006439,train
RICE_006440,train
RICE_006441,train
RICE_006442,train
RICE_006443,train
RICE_006444,train
RICE_006445,train
RICE_006446,train
RICE_006447,train
RICE_006448,train
RICE_006449,train
RICE_006450,train
RICE_006451,train
RICE_006452,train
RICE_006453,train
RICE_006454,train
RICE_006455,train
RICE_006456,train
RICE_006457,train
RICE_006458,train
RICE_006459,train
RICE_006460,train
RICE_006461,train
RICE_006462,train
RICE_006463,train
RICE_006464,train
RICE_006465,train
RICE_006466,train
RICE_006467,train
RICE_006468,train
RICE_006469,train
RICE_006470,train
RICE_006471,train
RICE_006472,train
RICE_006473,train
RICE_006474,train
RICE_006475,train
RICE_006476,train
RICE_006477,train
RICE_006478,train
RICE_006479,train
RICE_006480,train
RICE_006481,train
RICE_006482,train
RICE_006483,train
RICE_006484,train
RICE_006485,train
RICE_006486,train
RICE_006487,train
RICE_006488,train
RICE_006489,train
RICE_006490,train
RICE_006491,train
RICE_006492,train
RICE_006493,train
RICE_006494,train
RICE_006495,train
RICE_006496,train
RICE_006497,train
RICE_006498,train
RICE_006499,train
RICE_006500,train
RICE_006501,train
RICE_006502,train
RICE_006503,train
RICE_006504,train
RICE_006505,train
RICE_006506,train
RICE_006507,train
RICE_006508,train
RICE_006509,train
RICE_006510,train
RICE_006511,train
RICE_006512,train
RICE_006513,train
RICE_006514,train
RICE_006515,train
RICE_006516,train
RICE_006517,train
RICE_006518,train
RICE_006519,train
RICE_006520,train
RICE_006521,train
RICE_006522,train
RICE_006523,train
RICE_006524,train
RICE_006525,train
RICE_006526,train
RICE_006527,train
RICE_006528,train
RICE_006529,train
RICE_006530,train
RICE_006531,train
RICE_006532,train
RICE_006533,train
RICE_006534,train
RICE_006535,train
RICE_006536,train
RICE_006537,train
RICE_006538,train
RICE_006539,train
RICE_006540,train
RICE_006541,train
RICE_006542,train
RICE_006543,train
RICE_006544,train
RICE_006545,train
RICE_006546,train
RICE_006547,train
RICE_006548,train
RICE_006549,train
RICE_006550,train
RICE_006551,train
RICE_006552,train
RICE_006553,train
RICE_006554,train
RICE_006555,train
RICE_006556,train
RICE_006557,train
RICE_006558,train
RICE_006559,train
RICE_006560,train
RICE_006561,train
RICE_006562,train
RICE_006563,train
RICE_006564,train
RICE_006565,train
RICE_006566,train
RICE_006567,train
RICE_006568,train
RICE_006569,train
RICE_006570,train
RICE_006571,train
RICE_006572,train
RICE_006573,train
RICE_006574,train
RICE_006575,train
RICE_006576,train
RICE_006577,train
RICE_006578,train
RICE_006579,train
RICE_006580,train
RICE_006581,train
RICE_006582,train
RICE_006583,train
RICE_006584,train
RICE_006585,train
RICE_006586,train
RICE_006587,train
RICE_006588,train
RICE_006589,train
RICE_006590,train
RICE_006591,train
RICE_006592,train
RICE_006593,train
RICE_006594,train
RICE_006595,train
RICE_006596,train
RICE_006597,train
RICE_006598,train
RICE_006599,train
RICE_006600,train
RICE_006601,train
RICE_006602,train
RICE_006603,train
RICE_006604,train
RICE_006605,train
RICE_006606,train
RICE_006607,train
RICE_006608,train
RICE_006609,train
RICE_006610,train
RICE_006611,train
RICE_006612,train
RICE_006613,train
RICE_006614,train
RICE_006615,train
RICE_006616,train
RICE_006617,train
RICE_006618,train
RICE_006619,train
RICE_006620,train
RICE_006621,train
RICE_006622,train
RICE_006623,train
RICE_006624,train
RICE_006625,train
RICE_006626,train
RICE_006627,train
RICE_006628,train
RICE_006629,train
RICE_006630,train
RICE_006631,train
RICE_006632,train
RICE_006633,train
RICE_006634,train
RICE_006635,train
RICE_006636,train
RICE_006637,train
RICE_006638,train
RICE_006639,train
RICE_006640,train
RICE_006641,train
RICE_006642,train
RICE_006643,train
RICE_006644,train
RICE_006645,train
RICE_006646,train
RICE_006647,train
RICE_006648,train
RICE_006649,train
RICE_006650,train
RICE_006651,train
RICE_006652,train
RICE_006653,train
RICE_006654,train
RICE_006655,train
RICE_006656,train
RICE_006657,train
RICE_006658,train
RICE_006659,train
RICE_006660,train
RICE_006661,train
RICE_006662,train
RICE_006663,train
RICE_006664,train
RICE_006665,train
RICE_006666,train
RICE_006667,train
RICE_006668,train
RICE_006669,train
RICE_006670,train
RICE_006671,train
RICE_006672,train
RICE_006673,train
RICE_006674,train
RICE_006675,train
RICE_006676,train
RICE_006677,train
RICE_006678,train
RICE_006679,train
RICE_006680,train
RICE_006681,train
RICE_006682,train
RICE_006683,train
RICE_006684,train
RICE_006685,train
RICE_006686,train
RICE_006687,train
RICE_006688,train
RICE_006689,train
RICE_006690,train
RICE_006691,train
RICE_006692,train
RICE_006693,train
RICE_006694,train
RICE_006695,train
RICE_006696,train
RICE_006697,train
RICE_006698,train
RICE_006699,train
RICE_006700,train
RICE_006701,train
RICE_006702,train
RICE_006703,train
RICE_006704,train
RICE_006705,train
RICE_006706,train
RICE_006707,train
RICE_006708,train
RICE_006709,train
RICE_006710,train
RICE_006711,train
RICE_006712,train
RICE_006713,train
RICE_006714,train
RICE_006715,train
RICE_006716,train
RICE_006717,train
RICE_006718,train
RICE_006719,train
RICE_006720,train
RICE_006721,train
RICE_006722,train
RICE_006723,train
RICE_006724,train
RICE_006725,train
RICE_006726,train
RICE_006727,train
RICE_006728,train
RICE_006729,train
RICE_006730,train
RICE_006731,train
RICE_006732,train
RICE_006733,train
RICE_006734,train
RICE_006735,train
RICE_006736,train
RICE_006737,train
RICE_006738,train
RICE_006739,train
RICE_006740,train
RICE_006741,train
RICE_006742,train
RICE_006743,train
RICE_006744,train
RICE_006745,train
RICE_006746,train
RICE_006747,train
RICE_006748,train
RICE_006749,train
RICE_006750,train
RICE_006751,train
RICE_006752,train
RICE_006753,train
RICE_006754,train
RICE_006755,train
RICE_006756,train
RICE_006757,train
RICE_006758,train
RICE_006759,train
RICE_006760,train
RICE_006761,train
RICE_006762,train
RICE_006763,train
RICE_006764,train
RICE_006765,train
RICE_006766,train
RICE_006767,train
RICE_006768,train
RICE_006769,train
RICE_006770,train
RICE_006771,train
RICE_006772,train
RICE_006773,train
RICE_006774,train
RICE_006775,train
RICE_006776,train
RICE_006777,train
RICE_006778,train
RICE_006779,train
RICE_006780,train
RICE_006781,train
RICE_006782,train
RICE_006783,train
RICE_006784,train
RICE_006785,train
RICE_006786,train
RICE_006787,train
RICE_006788,train
RICE_006789,train
RICE_006790,train
RICE_006791,train
RICE_006792,train
RICE_006793,train
RICE_006794,train
RICE_006795,train
RICE_006796,train
RICE_006797,train
RICE_006798,train
RICE_006799,train
RICE_006800,train
RICE_006801,train
RICE_006802,train
RICE_006803,train
RICE_006804,train
RICE_006805,train
RICE_006806,train
RICE_006807,train
RICE_006808,train
RICE_006809,train
RICE_006810,train
RICE_006811,train
RICE_006812,train
RICE_006813,train
RICE_006814,train
RICE_006815,train
RICE_006816,train
RICE_006817,train
RICE_006818,train
RICE_006819,train
RICE_006820,train
RICE_006821,train
RICE_006822,train
RICE_006823,train
RICE_006824,train
RICE_006825,train
RICE_006826,train
RICE_006827,train
RICE_006828,train
RICE_006829,train
RICE_006830,train
RICE_006831,train
RICE_006832,train
RICE_006833,train
RICE_006834,train
RICE_006835,train
RICE_006836,train
RICE_006837,train
RICE_006838,train
RICE_006839,train
RICE_006840,train
RICE_006841,train
RICE_006842,train
RICE_006843,train
RICE_006844,train
RICE_006845,train
RICE_006846,train
RICE_006847,train
RICE_006848,train
RICE_006849,train
RICE_006850,train
RICE_006851,train
RICE_006852,train
RICE_006853,train
RICE_006854,train
RICE_006855,train
RICE_006856,train
RICE_006857,train
RICE_006858,train
RICE_006859,train
RICE_006860,train
RICE_006861,train
RICE_006862,train
RICE_006863,train
RICE_006864,train
RICE_006865,train
RICE_006866,train
RICE_006867,train
RICE_006868,train
RICE_006869,train
RICE_006870,train
RICE_006871,train
RICE_006872,train
RICE_006873,train
RICE_006874,train
RICE_006875,train
RICE_006876,train
RICE_006877,train
RICE_006878,train
RICE_006879,train
RICE_006880,train
RICE_006881,train
RICE_006882,train
RICE_006883,train
RICE_006884,train
RICE_006885,train
RICE_006886,train
RICE_006887,train
RICE_006888,train
RICE_006889,train
RICE_006890,train
RICE_006891,train
RICE_006892,train
RICE_006893,train
RICE_006894,train
RICE_006895,train
RICE_006896,train
RICE_006897,train
RICE_006898,train
RICE_006899,train
RICE_006900,train
RICE_006901,train
RICE_006902,train
RICE_006903,train
RICE_006904,train
RICE_006905,train
RICE_006906,train
RICE_006907,train
RICE_006908,train
RICE_006909,train
RICE_006910,train
RICE_006911,train
RICE_006912,train
RICE_006913,train
RICE_006914,train
RICE_006915,train
RICE_006916,train
RICE_006917,train
RICE_006918,train
RICE_006919,train
RICE_006920,train
RICE_006921,train
RICE_006922,train
RICE_006923,train
RICE_006924,train
RICE_006925,train
RICE_006926,train
RICE_006927,train
RICE_006928,train
RICE_006929,train
RICE_006930,train
RICE_006931,train
RICE_006932,train
RICE_006933,train
RICE_006934,train
RICE_006935,train
RICE_006936,train
RICE_006937,train
RICE_006938,train
RICE_006939,train
RICE_006940,train
RICE_006941,train
RICE_006942,train
RICE_006943,train
RICE_006944,train
RICE_006945,train
RICE_006946,train
RICE_006947,train
RICE_006948,train
RICE_006949,train
RICE_006950,train
RICE_006951,train
RICE_006952,train
RICE_006953,train
RICE_006954,train
RICE_006955,train
RICE_006956,train
RICE_006957,train
RICE_006958,train
RICE_006959,train
RICE_006960,train
RICE_006961,train
RICE_006962,train
RICE_006963,train
RICE_006964,train
RICE_006965,train
RICE_006966,train
RICE_006967,train
RICE_006968,train
RICE_006969,train
RICE_006970,train
RICE_006971,train
RICE_006972,train
RICE_006973,train
RICE_006974,train
RICE_006975,train
RICE_006976,train
RICE_006977,train
RICE_006978,train
RICE_006979,train
RICE_006980,train
RICE_006981,train
RICE_006982,train
RICE_006983,train
RICE_006984,train
RICE_006985,train
RICE_006986,train
RICE_006987,train
RICE_006988,train
RICE_006989,train
RICE_006990,train
RICE_006991,train
RICE_006992,train
RICE_006993,train
RICE_006994,train
RICE_006995,train
RICE_006996,train
RICE_006997,train
RICE_006998,train
RICE_006999,train
RICE_007000,train
RICE_007001,train
RICE_007002,train
RICE_007003,train
RICE_007004,train
RICE_007005,train
RICE_007006,train
RICE_007007,train
RICE_007008,train
RICE_007009,train
RICE_007010,train
RICE_007011,train
RICE_007012,train
RICE_007013,train
RICE_007014,train
RICE_007015,train
RICE_007016,train
RICE_007017,train
RICE_007018,train
RICE_007019,train
RICE_007020,train
RICE_007021,train
RICE_007022,train
RICE_007023,train
RICE_007024,train
RICE_007025,train
RICE_007026,train
RICE_007027,train
RICE_007028,train
RICE_007029,train
RICE_007030,train
RICE_007031,train
RICE_007032,train
RICE_007033,train
RICE_007034,train
RICE_007035,train
RICE_007036,train
RICE_007037,train
RICE_007038,train
RICE_007039,train
RICE_007040,train
RICE_007041,train
RICE_007042,train
RICE_007043,train
RICE_007044,train
RICE_007045,train
RICE_007046,train
RICE_007047,train
RICE_007048,train
RICE_007049,train
RICE_007050,train
RICE_007051,train
RICE_007052,train
RICE_007053,train
RICE_007054,train
RICE_007055,train
RICE_007056,train
RICE_007057,train
RICE_007058,train
RICE_007059,train
RICE_007060,train
RICE_007061,train
RICE_007062,train
RICE_007063,train
RICE_007064,train
RICE_007065,train
RICE_007066,train
RICE_007067,train
RICE_007068,train
RICE_007069,train
RICE_007070,train
RICE_007071,train
RICE_007072,train
RICE_007073,train
RICE_007074,train
RICE_007075,train
RICE_007076,train
RICE_007077,train
RICE_007078,train
RICE_007079,train
RICE_007080,train
RICE_007081,train
RICE_007082,train
RICE_007083,train
RICE_007084,train
RICE_007085,train
RICE_007086,train
RICE_007087,train
RICE_007088,train
RICE_007089,train
RICE_007090,train
RICE_007091,train
RICE_007092,train
RICE_007093,train
RICE_007094,train
RICE_007095,train
RICE_007096,train
RICE_007097,train
RICE_007098,train
RICE_007099,train
RICE_007100,train
RICE_007101,train
RICE_007102,train
RICE_007103,train
RICE_007104,train
RICE_007105,train
RICE_007106,train
RICE_007107,train
RICE_007108,train
RICE_007109,train
RICE_007110,train
RICE_007111,train
RICE_007112,train
RICE_007113,train
RICE_007114,train
RICE_007115,train
RICE_007116,train
RICE_007117,train
RICE_007118,train
RICE_007119,train
RICE_007120,train
RICE_007121,train
RICE_007122,train
RICE_007123,train
RICE_007124,train
RICE_007125,train
RICE_007126,train
RICE_007127,train
RICE_007128,train
RICE_007129,train
RICE_007130,train
RICE_007131,train
RICE_007132,train
RICE_007133,train
RICE_007134,train
RICE_007135,train
RICE_007136,train
RICE_007137,train
RICE_007138,train
RICE_007139,train
RICE_007140,train
RICE_007141,train
RICE_007142,train
RICE_007143,train
RICE_007144,train
RICE_007145,train
RICE_007146,train
RICE_007147,train
RICE_007148,train
RICE_007149,train
RICE_007150,train
RICE_007151,train
RICE_007152,train
RICE_007153,train
RICE_007154,train
RICE_007155,train
RICE_007156,train
RICE_007157,train
RICE_007158,train
RICE_007159,train
RICE_007160,train
RICE_007161,train
RICE_007162,train
RICE_007163,train
RICE_007164,train
RICE_007165,train
RICE_007166,train
RICE_007167,train
RICE_007168,train
RICE_007169,train
RICE_007170,train
RICE_007171,train
RICE_007172,train
RICE_007173,train
RICE_007174,train
RICE_007175,train
RICE_007176,train
RICE_007177,train
RICE_007178,train
RICE_007179,train
RICE_007180,train
RICE_007181,train
RICE_007182,train
RICE_007183,train
RICE_007184,train
RICE_007185,train
RICE_007186,train
RICE_007187,train
RICE_007188,train
RICE_007189,train
RICE_007190,train
RICE_007191,train
RICE_007192,train
RICE_007193,train
RICE_007194,train
RICE_007195,train
RICE_007196,train
RICE_007197,train
RICE_007198,train
RICE_007199,train
RICE_007200,train
RICE_007201,train
RICE_007202,train
RICE_007203,train
RICE_007204,train
RICE_007205,train
RICE_007206,train
RICE_007207,train
RICE_007208,train
RICE_007209,train
RICE_007210,train
RICE_007211,train
RICE_007212,train
RICE_007213,train
RICE_007214,train
RICE_007215,train
RICE_007216,train
RICE_007217,train
RICE_007218,train
RICE_007219,train
RICE_007220,train
RICE_007221,train
RICE_007222,train
RICE_007223,train
RICE_007224,train
RICE_007225,train
RICE_007226,train
RICE_007227,train
RICE_007228,train
RICE_007229,train
RICE_007230,train
RICE_007231,train
RICE_007232,train
RICE_007233,train
RICE_007234,train
RICE_007235,train
RICE_007236,train
RICE_007237,train
RICE_007238,train
RICE_007239,train
RICE_007240,train
RICE_007241,train
RICE_007242,train
RICE_007243,train
RICE_007244,train
RICE_007245,train
RICE_007246,train
RICE_007247,train
RICE_007248,train
RICE_007249,train
RICE_007250,train
RICE_007251,train
RICE_007252,train
RICE_007253,train
RICE_007254,train
RICE_007255,train
RICE_007256,train
RICE_007257,train
RICE_007258,train
RICE_007259,train
RICE_007260,train
RICE_007261,train
RICE_007262,train
RICE_007263,train
RICE_007264,train
RICE_007265,train
RICE_007266,train
RICE_007267,train
RICE_007268,train
RICE_007269,train
RICE_007270,train
RICE_007271,train
RICE_007272,train
RICE_007273,train
RICE_007274,train
RICE_007275,train
RICE_007276,train
RICE_007277,train
RICE_007278,train
RICE_007279,train
RICE_007280,train
RICE_007281,train
RICE_007282,train
RICE_007283,train
RICE_007284,train
RICE_007285,train
RICE_007286,train
RICE_007287,train
RICE_007288,train
RICE_007289,train
RICE_007290,train
RICE_007291,train
RICE_007292,train
RICE_007293,train
RICE_007294,train
RICE_007295,train
RICE_007296,train
RICE_007297,train
RICE_007298,train
RICE_007299,train
RICE_007300,train
RICE_007301,train
RICE_007302,train
RICE_007303,train
RICE_007304,train
RICE_007305,train
RICE_007306,train
RICE_007307,train
RICE_007308,train
RICE_007309,train
RICE_007310,train
RICE_007311,train
RICE_007312,train
RICE_007313,train
RICE_007314,train
RICE_007315,train
RICE_007316,train
RICE_007317,train
RICE_007318,train
RICE_007319,train
RICE_007320,train
RICE_007321,train
RICE_007322,train
RICE_007323,train
RICE_007324,train
RICE_007325,train
RICE_007326,train
RICE_007327,train
RICE_007328,train
RICE_007329,train
RICE_007330,train
RICE_007331,train
RICE_007332,train
RICE_007333,train
RICE_007334,train
RICE_007335,train
RICE_007336,train
RICE_007337,train
RICE_007338,train
RICE_007339,train
RICE_007340,train
RICE_007341,train
RICE_007342,train
RICE_007343,train
RICE_007344,train
RICE_007345,train
RICE_007346,train
RICE_007347,train
RICE_007348,train
RICE_007349,train
RICE_007350,train
RICE_007351,train
RICE_007352,train
RICE_007353,train
RICE_007354,train
RICE_007355,train
RICE_007356,train
RICE_007357,train
RICE_007358,train
RICE_007359,train
RICE_007360,train
RICE_007361,train
RICE_007362,train
RICE_007363,train
RICE_007364,train
RICE_007365,train
RICE_007366,train
RICE_007367,train
RICE_007368,train
RICE_007369,train
RICE_007370,train
RICE_007371,train
RICE_007372,train
RICE_007373,train
RICE_007374,train
RICE_007375,train
RICE_007376,train
RICE_007377,train
RICE_007378,train
RICE_007379,train
RICE_007380,train
RICE_007381,train
RICE_007382,train
RICE_007383,train
RICE_007384,train
RICE_007385,train
RICE_007386,train
RICE_007387,train
RICE_007388,train
RICE_007389,train
RICE_007390,train
RICE_007391,train
RICE_007392,train
RICE_007393,train
RICE_007394,train
RICE_007395,train
RICE_007396,train
RICE_007397,train
RICE_007398,train
RICE_007399,train
RICE_007400,train
RICE_007401,train
RICE_007402,train
RICE_007403,train
RICE_007404,train
RICE_007405,train
RICE_007406,train
RICE_007407,train
RICE_007408,train
RICE_007409,train
RICE_007410,train
RICE_007411,train
RICE_007412,train
RICE_007413,train
RICE_007414,train
RICE_007415,train
RICE_007416,train
RICE_007417,train
RICE_007418,train
RICE_007419,train
RICE_007420,train
RICE_007421,train
RICE_007422,train
RICE_007423,train
RICE_007424,train
RICE_007425,train
RICE_007426,train
RICE_007427,train
RICE_007428,train
RICE_007429,train
RICE_007430,train
RICE_007431,train
RICE_007432,train
RICE_007433,train
RICE_007434,train
RICE_007435,train
RICE_007436,train
RICE_007437,train
RICE_007438,train
RICE_007439,train
RICE_007440,train
RICE_007441,train
RICE_007442,train
RICE_007443,train
RICE_007444,train
RICE_007445,train
RICE_007446,train
RICE_007447,train
RICE_007448,train
RICE_007449,train
RICE_007450,train
RICE_007451,train
RICE_007452,train
RICE_007453,train
RICE_007454,train
